,start,end,nsnps,nsamplecov,tree
2203,44060000,44160000,18.0,35.0,"(DO:0.00283125,reference:0.000505196,(FLWO6:1e-06,(LALC2:1e-06,(FLSF33:1e-06,(FLCK18:1e-06,((HE:1e-06,NI:1e-06)100:0.0150124,(FLBA140:1e-06,(FLAB109:1e-06,(MXED8:1e-06,(FLCK216:1e-06,(DU:1e-06,(AR:1e-06,(FLSA185:1e-06,(EN:1e-06,(CH:0.00286412,((BJSB3:0.00285633,(MXGT4:1e-06,FLMO62:1e-06)100:1e-06)100:0.00188872,(FLSF47:1e-06,(FLSF54:1e-06,(CUVN10:1e-06,(TXMD3:1e-06,((BZBB1:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(CUCA4:1e-06,CUSV6:1e-06)100:1e-06)100:0.00289131)100:1e-06)100:1e-06,(CRL0001:1e-06,(MXSA3017:1e-06,(SCCU3:1e-06,(BJVL19:0.00551967,(TXGR3:1e-06,BJSL25:1e-06)100:0.00190928)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00428733)100:0.00425162)100:1e-06)100:0.00285344)100:0.00279489)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00471268)100:0.000268916)100:1e-06)100:1e-06)100:1e-06)100:0.000248037);"
2204,44080000,44180000,26.0,35.0,"(FLCK18:1e-06,reference:0.00284377,((DO:1e-06,(HE:1e-06,NI:1e-06)100:0.0138675)100:0.00421899,(FLSF33:1e-06,(LALC2:1e-06,(FLBA140:1e-06,(FLWO6:1e-06,(CH:0.00323182,(FLAB109:1e-06,(((FLMO62:1e-06,BJSB3:0.00392073)100:1e-06,(MXED8:0.00200938,((MXGT4:1e-06,BJVL19:0.00318482)100:4.33018e-05,(BJSL25:1e-06,TXGR3:1e-06)100:0.00164694)100:1e-06)100:0.00562948)100:0.00212534,(AR:1e-06,(SCCU3:1e-06,(FLCK216:1e-06,(FLSA185:1e-06,(FLSF54:1e-06,((DU:1e-06,FLSF47:1e-06)100:1e-06,(CUVN10:1e-06,((BZBB1:1e-06,(CRL0030:1e-06,(CUSV6:1e-06,CUCA4:1e-06)100:1e-06)100:0.00193238)100:3.80568e-05,(CRL0001:1e-06,(TXMD3:1e-06,(MXSA3017:1e-06,(HNDA09:1e-06,EN:1e-06)100:0.00289525)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00311051)100:0.00153384)100:1e-06)100:1e-06)100:1e-06)100:5.70401e-06)100:0.00112165)100:0.000300146)100:0.00154007)100:0.00183189)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00272912);"
2205,44100000,44200000,39.0,37.0,"(FLCK216:0.00623981,reference:0.00338289,((EN:0.00332345,DU:1e-06)100:0.00221558,(AR:0.00340937,((CH:0.0073044,(HE:1e-06,NI:1e-06)100:0.0153232)100:0.00182999,(DO:0.0055557,(FLBA140:1e-06,((SCCU3:1e-06,(FLCK18:1e-06,(FLSF54:1e-06,LALC2:1e-06)100:1e-06)100:1e-06)100:0.00158157,(FLWO6:1e-06,(FLSF33:1e-06,(FLAB109:1e-06,(FLSA185:1e-06,(TXWV2:1e-06,(FLMO62:1e-06,(CUMM5:1e-06,(FLSF47:1e-06,((BJSB3:1e-06,(TXMD3:1e-06,(TXGR3:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,(BJVL19:1e-06,MXED8:1e-06)100:0.00212477)100:1e-06)100:0.00202445)100:1e-06)100:1e-06)100:0.000885802,(CUSV6:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,((CRL0030:1e-06,BZBB1:1e-06)100:1e-06,(MXSA3017:1e-06,(CUCA4:1e-06,HNDA09:0.00114913)100:1e-06)100:1e-06)100:1e-06)100:0.00566152)100:1e-06)100:0.00183251)100:0.00189829)100:1e-06)100:0.000923633)100:0.000406511)100:7.58952e-06)100:0.000209568)100:0.0012277)100:0.00183737)100:1e-06)100:1e-06)100:1e-06)100:0.00687516)100:0.00130779)100:1e-06)100:1e-06);"
2206,44120000,44220000,31.0,37.0,"(FLCK216:0.00617238,reference:0.00323232,((EN:0.00329509,DU:1e-06)100:0.00219121,(AR:0.0033692,((CH:0.00667657,(HE:1e-06,NI:1e-06)100:0.0144765)100:0.00173554,(DO:0.00541533,(((FLSF54:1e-06,(SCCU3:1e-06,(LALC2:0.00107188,FLCK18:1e-06)100:1e-06)100:1e-06)100:1e-06,(FLBA140:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,(MXED8:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:0.00320978)100:1e-06)100:1e-06,(FLWO6:1e-06,(TXGR3:1e-06,(TXMD3:1e-06,(BJSB3:1e-06,((FLSF47:1e-06,(TXWV2:1e-06,(CUMM5:1e-06,(FLSA185:1e-06,(FLMO62:1e-06,(FLAB109:1e-06,FLSF33:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00105637)100:0.00108461,(CUSV6:1e-06,(CUVN10:1e-06,((BZBB1:1e-06,CRL0001:1e-06)100:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,(CUCA4:1e-06,HNDA09:0.00141798)100:1e-06)100:1e-06)100:1e-06)100:0.00596607)100:0.000165033)100:0.0020232)100:0.00103099)100:0.000629869)100:2.49367e-06)100:9.69835e-06)100:0.000411554)100:1e-06)100:0.00649913)100:0.00125293)100:1e-06)100:1e-06);"
2207,44140000,44240000,42.0,37.0,"(reference:0.00475758,(FLCK216:0.00435928,(AR:0.0036184,(CH:0.00593523,(HE:1e-06,NI:1e-06)100:0.0184398)100:0.00335639)100:1e-06)100:0.00154065,((DU:1e-06,EN:0.00440242)100:0.00324213,(DO:0.00604744,(FLCK18:1e-06,((SCCU3:1e-06,(TXWV2:1e-06,(TXGR3:1e-06,((TXMD3:1e-06,(CUSV6:1e-06,BJSB3:1e-06)100:1e-06)100:0.001833,((FLBA140:1e-06,LALC2:0.000918187)100:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,(MXED8:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:0.00273382)100:1e-06)100:0.00177516)100:5.9981e-06)100:1.40057e-05)100:1.54186e-05,(FLSF54:1e-06,(FLWO6:1e-06,((FLSF33:1e-06,FLMO62:1e-06)100:1e-06,(FLAB109:1e-06,(FLSA185:1e-06,(FLSF47:1e-06,(CUVN10:1e-06,((CRL0001:1e-06,BZBB1:1e-06)100:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,(CUCA4:1e-06,(CUMM5:1e-06,HNDA09:0.00122974)100:4.6988e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00670787)100:0.00222388)100:1e-06)100:1e-06)100:0.00178588)100:1.77393e-05)100:1e-06)100:1e-06)100:1e-06)100:0.00598197)100:1e-06);"
2208,44160000,44260000,42.0,37.0,"(reference:0.00475758,(FLCK216:0.00435928,(AR:0.0036184,(CH:0.00593523,(HE:1e-06,NI:1e-06)100:0.0184398)100:0.00335639)100:1e-06)100:0.00154065,((DU:1e-06,EN:0.00440242)100:0.00324213,(DO:0.00604744,(FLCK18:1e-06,((SCCU3:1e-06,(TXWV2:1e-06,(TXGR3:1e-06,((TXMD3:1e-06,(CUSV6:1e-06,BJSB3:1e-06)100:1e-06)100:0.001833,((FLBA140:1e-06,LALC2:0.000918187)100:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,(MXED8:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:0.00273382)100:1e-06)100:0.00177516)100:5.9981e-06)100:1.40057e-05)100:1.54186e-05,(FLSF54:1e-06,(FLWO6:1e-06,((FLSF33:1e-06,FLMO62:1e-06)100:1e-06,(FLAB109:1e-06,(FLSA185:1e-06,(FLSF47:1e-06,(CUVN10:1e-06,((CRL0001:1e-06,BZBB1:1e-06)100:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,(CUCA4:1e-06,(CUMM5:1e-06,HNDA09:0.00122974)100:4.6988e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00670787)100:0.00222388)100:1e-06)100:1e-06)100:0.00178588)100:1.77393e-05)100:1e-06)100:1e-06)100:1e-06)100:0.00598197)100:1e-06);"
2209,44180000,44280000,34.0,37.0,"(reference:0.00436846,(FLCK216:0.00403854,((AR:0.00450468,EN:0.00228259)100:0.000505313,(CH:0.0068187,(NI:1e-06,HE:1e-06)100:0.0190399)100:0.00516493)100:1e-06)100:0.00233642,(DU:0.00337495,((CUCA4:1e-06,(CRL0001:1e-06,((MXSA3017:1e-06,HNDA09:1e-06)100:1e-06,(BZBB1:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00694969,(DO:0.00601488,(CUVN10:1e-06,((TXWV2:1e-06,(SCCU3:1e-06,(FLWO6:1e-06,(FLSF54:1e-06,(FLMO62:1e-06,(FLAB109:1e-06,(FLSA185:1e-06,(FLSF47:1e-06,(CUMM5:1e-06,FLSF33:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00217298)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(FLCK18:1e-06,(TXGR3:1e-06,((LALC2:0.0010827,CUSV6:0.00178985)100:1e-06,((BJSB3:1e-06,FLBA140:1e-06)100:1e-06,(MXGT4:1e-06,(TXMD3:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,MXED8:1e-06)100:0.000873213)100:1e-06)100:0.000243177)100:1e-06)100:1e-06)100:0.0021704)100:2.97719e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00286417)100:0.00435131)100:1e-06);"
2210,44200000,44300000,11.0,34.0,"(reference:0.00835015,(DO:0.00848783,(AR:1e-06,(EN:1e-06,(CH:0.00386543,(HE:1e-06,NI:1e-06)100:0.0322018)100:0.00300176)100:0.00075049)100:0.00831963)100:1e-06,(FLSF33:1e-06,(MXSA3017:1e-06,(TXGR3:1e-06,(SCCU3:1e-06,(FLWO6:1e-06,(FLCK18:1e-06,(FLSF54:1e-06,(FLSF47:1e-06,(BZBB1:1e-06,(CRL0001:1e-06,(FLAB109:1e-06,(FLSA185:1e-06,(CRL0030:1e-06,(CUVN10:1e-06,(FLCK216:1e-06,(HNDA09:1e-06,((FLMO62:1e-06,DU:0.00549651)100:1e-06,(CUSV6:1e-06,(MXGT4:1e-06,(FLBA140:1e-06,(TXMD3:1e-06,((MXED8:1e-06,BJSB3:1e-06)100:1e-06,(BJSL25:1e-06,(LALC2:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0119722)100:1e-06)100:1e-06)100:0.000284538)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
2211,44220000,44320000,19.0,34.0,"(reference:0.00880369,((EN:1e-06,AR:1e-06)100:0.00637581,(CH:0.00381263,(NI:1e-06,HE:1e-06)100:0.0270244)100:0.00325447)100:0.00302311,(DO:0.00558699,(DU:1e-06,(FLSA185:1e-06,(CRL0030:1e-06,(BZBB1:1e-06,(FLWO6:1e-06,(FLCK18:1e-06,(FLAB109:1e-06,(FLSF47:1e-06,(CRL0001:1e-06,(FLSF54:1e-06,(CUVN10:1e-06,(FLMO62:1e-06,(FLSF33:1e-06,(FLCK216:1e-06,(TXGR3:1e-06,(SCCU3:1e-06,(MXSA3017:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,((BJSL25:1e-06,(BJSB3:1e-06,MXED8:1e-06)100:1e-06)100:1e-06,(TXMD3:1e-06,((LALC2:1e-06,BJVL19:1e-06)100:1e-06,(FLBA140:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00611593)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00689892)100:1e-06)100:1e-06)100:1e-06)100:0.00448221)100:0.00258924);"
2212,44240000,44340000,14.0,36.0,"(reference:0.00634151,(HE:1e-06,NI:1e-06)100:0.0221655,((EN:1e-06,AR:1e-06)100:0.0115593,((DU:1e-06,DO:1e-06)100:1e-06,(CH:1e-06,((MXSA3017:0.0136728,(BZBB1:1e-06,(CRL0030:1e-06,(FLSA185:1e-06,(SCCU3:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00881579)100:1e-06,(FLSF33:0.00672083,(TXWV2:1e-06,(CUCA4:1e-06,(CUVN10:1e-06,(MXED8:1e-06,(CRL0001:1e-06,((BJSL25:1e-06,(FLBA140:1e-06,(TXMD3:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:1e-06,(BJVL19:1e-06,((BJSB3:1e-06,TXGR3:1e-06)100:1e-06,(LALC2:1e-06,((FLSF54:1e-06,FLMO62:1e-06)100:1e-06,(CUSV6:1e-06,((FLCK216:1e-06,FLAB109:1e-06)100:1e-06,(FLWO6:1e-06,(FLSF47:1e-06,FLCK18:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0027048)100:1e-06)100:0.0213651)100:0.00841291)100:0.00635609)100:1e-06);"
2213,44260000,44360000,17.0,36.0,"(reference:0.00654938,((EN:1e-06,AR:1e-06)100:0.0118713,(HE:1e-06,NI:1e-06)100:0.0234853)100:1e-06,((DO:1e-06,DU:1e-06)100:1e-06,(CH:1e-06,((FLSF33:0.00699677,(MXSA3017:0.014333,(BZBB1:1e-06,(CRL0030:1e-06,(SCCU3:1e-06,(HNDA09:1e-06,FLSA185:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00941627)100:1e-06)100:1e-06,(TXWV2:1e-06,(FLSF54:0.0209735,(CUCA4:1e-06,(CUVN10:1e-06,(MXED8:1e-06,(FLMO62:1e-06,(LALC2:1e-06,(FLCK216:1e-06,(FLSF47:1e-06,(FLWO6:1e-06,(FLAB109:1e-06,(FLCK18:1e-06,(CUSV6:1e-06,(TXGR3:1e-06,(BJSB3:1e-06,(MXGT4:1e-06,(FLBA140:1e-06,(TXMD3:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00446461)100:1e-06)100:1e-06)100:2.69273e-05)100:1e-06)100:0.0021688)100:0.0253635)100:0.0113047)100:0.00662016);"
2214,44280000,44380000,17.0,36.0,"(reference:0.00654938,((EN:1e-06,AR:1e-06)100:0.0118713,(HE:1e-06,NI:1e-06)100:0.0234853)100:1e-06,((DO:1e-06,DU:1e-06)100:1e-06,(CH:1e-06,((FLSF33:0.00699677,(MXSA3017:0.014333,(BZBB1:1e-06,(CRL0030:1e-06,(SCCU3:1e-06,(HNDA09:1e-06,FLSA185:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00941627)100:1e-06)100:1e-06,(TXWV2:1e-06,(FLSF54:0.0209735,(CUCA4:1e-06,(CUVN10:1e-06,(MXED8:1e-06,(FLMO62:1e-06,(LALC2:1e-06,(FLCK216:1e-06,(FLSF47:1e-06,(FLWO6:1e-06,(FLAB109:1e-06,(FLCK18:1e-06,(CUSV6:1e-06,(TXGR3:1e-06,(BJSB3:1e-06,(MXGT4:1e-06,(FLBA140:1e-06,(TXMD3:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00446461)100:1e-06)100:1e-06)100:2.69273e-05)100:1e-06)100:0.0021688)100:0.0253635)100:0.0113047)100:0.00662016);"
2215,44300000,44400000,56.0,36.0,"(reference:0.0068949,(DO:0.00140453,DU:0.00191998)100:0.00398375,((EN:1e-06,AR:0.00168468)100:0.0123251,((CH:0.00367228,(NI:1e-06,HE:1e-06)100:0.0180438)100:0.00341132,((FLAB109:1e-06,(CUCA4:1e-06,(TXGR3:1e-06,((HNDA09:0.00340033,(CUSV6:1e-06,FLBA140:1e-06)100:1e-06)100:0.00324693,(MXED8:1e-06,(MXGT4:1e-06,(TXMD3:1e-06,BJSB3:1e-06)100:1e-06)100:1e-06)100:0.00130246)100:0.00253387)100:0.00381402)100:0.00222462)100:1e-06,((FLWO6:1e-06,(CUVN10:1e-06,(FLSF33:0.00710514,(BZBB1:1e-06,(CRL0001:1e-06,(MXSA3017:0.00303262,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00572055)100:0.00283099,(FLCK216:1e-06,(LALC2:1e-06,((FLSF54:0.0084253,(FLSF47:1e-06,(BJVL19:1e-06,TXWV2:0.000478822)100:1e-06)100:0.00209824)100:1e-06,(FLCK18:1e-06,(FLMO62:1e-06,(BJSL25:1e-06,(FLSA185:1e-06,SCCU3:1e-06)100:0.0108133)100:1e-06)100:1e-06)100:0.00313101)100:1e-06)100:0.000960126)100:0.00383016)100:0.00206721)100:0.013532)100:1e-06)100:0.00945789);"
2216,44320000,44420000,48.0,36.0,"(reference:0.0054387,(DU:0.00295373,DO:0.00191439)100:0.00304178,((CH:0.00388589,(HE:1e-06,NI:1e-06)100:0.0175022)100:0.0011775,(((EN:1e-06,AR:0.00241161)100:0.0124144,(FLAB109:1e-06,(CUCA4:1e-06,(TXGR3:1e-06,(((CUVN10:1e-06,HNDA09:0.00340668)100:1e-06,(CUSV6:1e-06,FLBA140:1e-06)100:1e-06)100:0.00383403,(MXGT4:1e-06,(MXED8:1e-06,(BJSB3:1e-06,TXMD3:1e-06)100:1e-06)100:1e-06)100:0.00157284)100:0.00298868)100:0.00452185)100:0.000986965)100:0.000204282)100:0.00264098,((FLWO6:1e-06,(FLSF33:0.0143798,(BZBB1:1e-06,(CRL0001:1e-06,(MXSA3017:0.00310932,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00697494)100:0.00334151,(FLCK216:1e-06,(LALC2:1e-06,((FLMO62:1e-06,(BJSL25:1e-06,(FLSA185:1e-06,SCCU3:1e-06)100:0.0111095)100:1e-06)100:0.00369921,(FLSF54:0.010136,(FLSF47:1e-06,(FLCK18:1e-06,(BJVL19:1e-06,TXWV2:1e-06)100:1e-06)100:1e-06)100:0.00280841)100:1e-06)100:1e-06)100:0.00113665)100:0.00443593)100:0.00139692)100:0.0115004)100:0.0150514);"
2217,44340000,44440000,57.0,37.0,"(reference:0.00590309,(DO:0.00298407,DU:0.00163054)100:0.00240424,(((EN:1e-06,AR:0.00302409)100:0.00769002,(CH:0.00381973,(NI:1e-06,HE:1e-06)100:0.0158752)100:0.00389729)100:1e-06,((FLSF33:1e-06,(FLAB109:1e-06,(CUCA4:1e-06,(TXGR3:1e-06,((HNDA09:1e-06,(FLBA140:1e-06,CUSV6:1e-06)100:1e-06)100:0.00350893,(BJSB3:1e-06,(TXMD3:1e-06,(MXGT4:1e-06,(CUMM5:1e-06,MXED8:1e-06)100:0.00111288)100:1e-06)100:5.64105e-05)100:0.00134675)100:0.00273513)100:0.00411896)100:0.00236588)100:1e-06)100:1e-06,((FLWO6:1e-06,(CUVN10:1e-06,(BZBB1:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,MXSA3017:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00412411)100:0.00423172,(FLCK216:0.00154616,((FLSA185:0.00464984,BJSL25:1e-06)100:0.00364143,(SCCU3:0.00436071,((TXWV2:1e-06,BJVL19:1e-06)100:0.00473084,(FLCK18:1e-06,(LALC2:1e-06,(FLSF47:1e-06,(FLMO62:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00733582)100:0.000986348)100:0.00402425)100:0.0019522)100:0.00601478)100:0.00585792);"
2218,44360000,44460000,69.0,37.0,"(CUMM5:1e-06,reference:1e-06,((DO:0.00295268,DU:0.00209312)100:0.00138825,((EN:1e-06,AR:0.00193956)100:0.0069051,((CH:0.00278299,(NI:1e-06,HE:1e-06)100:0.0145089)100:0.00309522,((CUCA4:1e-06,(TXGR3:1e-06,((HNDA09:1e-06,(CUSV6:1e-06,FLBA140:0.00141627)100:1e-06)100:0.00140529,((MXED8:2.83081e-05,MXGT4:1e-06)100:0.000778517,(TXMD3:1e-06,BJSB3:1e-06)100:1e-06)100:0.000820093)100:0.00165075)100:0.0024773)100:0.00142076,((FLWO6:1e-06,(CUVN10:1e-06,(BZBB1:1e-06,(CRL0001:1e-06,(MXSA3017:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00247661)100:0.00252694,(FLAB109:0.000703252,((TXWV2:0.00374607,(BJVL19:0.00306454,(BJSL25:1e-06,FLSA185:0.00388842)100:1e-06)100:0.000774215)100:1e-06,(SCCU3:0.00198402,(LALC2:1e-06,(FLCK216:0.00222949,(FLCK18:1e-06,(FLSF54:1e-06,(FLMO62:1e-06,(FLSF47:1e-06,FLSF33:1e-06)100:0.000762687)100:1e-06)100:1e-06)100:0.000734715)100:1e-06)100:1e-06)100:0.00135224)100:0.00342941)100:1e-06)100:0.00136467)100:0.00518416)100:1e-06)100:0.00338757)100:0.00602559);"
2219,44380000,44480000,69.0,37.0,"(CUMM5:1e-06,reference:1e-06,((DO:0.00295268,DU:0.00209312)100:0.00138825,((EN:1e-06,AR:0.00193956)100:0.0069051,((CH:0.00278299,(NI:1e-06,HE:1e-06)100:0.0145089)100:0.00309522,((CUCA4:1e-06,(TXGR3:1e-06,((HNDA09:1e-06,(CUSV6:1e-06,FLBA140:0.00141627)100:1e-06)100:0.00140529,((MXED8:2.83081e-05,MXGT4:1e-06)100:0.000778517,(TXMD3:1e-06,BJSB3:1e-06)100:1e-06)100:0.000820093)100:0.00165075)100:0.0024773)100:0.00142076,((FLWO6:1e-06,(CUVN10:1e-06,(BZBB1:1e-06,(CRL0001:1e-06,(MXSA3017:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00247661)100:0.00252694,(FLAB109:0.000703252,((TXWV2:0.00374607,(BJVL19:0.00306454,(BJSL25:1e-06,FLSA185:0.00388842)100:1e-06)100:0.000774215)100:1e-06,(SCCU3:0.00198402,(LALC2:1e-06,(FLCK216:0.00222949,(FLCK18:1e-06,(FLSF54:1e-06,(FLMO62:1e-06,(FLSF47:1e-06,FLSF33:1e-06)100:0.000762687)100:1e-06)100:1e-06)100:0.000734715)100:1e-06)100:1e-06)100:0.00135224)100:0.00342941)100:1e-06)100:0.00136467)100:0.00518416)100:1e-06)100:0.00338757)100:0.00602559);"
2220,44400000,44500000,30.0,37.0,"(reference:0.0070964,((DO:0.00138817,(EN:1e-06,AR:0.00138564)100:1e-06)100:0.0041576,(DU:0.00138835,(CH:0.00170086,(HE:1e-06,NI:1e-06)100:0.0131048)100:0.00252382)100:1e-06)100:0.0014079,(CUMM5:1e-06,(MXED8:1e-06,(SCCU3:1e-06,((FLCK216:0.00184588,(FLCK18:1e-06,(FLMO62:1e-06,(FLSF54:1e-06,(FLSF33:1e-06,FLSF47:1e-06)100:1e-06)100:1e-06)100:0.00106702)100:0.00106369)100:0.00106973,(FLAB109:1e-06,(LALC2:1e-06,(CUSV6:1e-06,(TXGR3:1e-06,(FLWO6:1e-06,((MXGT4:1e-06,(FLBA140:1e-06,(TXWV2:1e-06,FLSA185:1e-06)100:1e-06)100:0.00110366)100:1e-06,((BJSB3:1e-06,(BJSL25:1e-06,(TXMD3:1e-06,BJVL19:0.00332765)100:1e-06)100:1e-06)100:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(MXSA3017:1e-06,(CUCA4:1e-06,(CUVN10:1e-06,BZBB1:0.00128693)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00109822)100:1e-06)100:0.00126432)100:0.00162397)100:0.0026425)100:0.00139438);"
2221,44420000,44520000,53.0,37.0,"(reference:0.00587781,((CH:0.00255184,(HE:1e-06,NI:1e-06)100:0.0145823)100:0.00328374,(DU:0.000797281,(DO:0.00241457,(EN:1e-06,AR:0.000856334)100:1e-06)100:0.00238668)100:1e-06)100:0.000767669,((BJSL25:1e-06,(BJVL19:0.00209236,BJSB3:1e-06)100:1e-06)100:0.00138293,(TXMD3:1e-06,((MXED8:1e-06,MXGT4:1e-06)100:1e-06,(CUMM5:1e-06,(SCCU3:1e-06,(FLWO6:1e-06,(TXGR3:1e-06,((CUSV6:0.00150956,(FLCK18:0.00124547,FLCK216:0.00240713)100:0.000568292)100:5.28899e-05,((FLAB109:1e-06,(FLMO62:0.000708145,(FLSF54:1e-06,(FLSF33:1e-06,FLSF47:0.000656619)100:1e-06)100:1e-06)100:0.000605602)100:1e-06,(LALC2:1e-06,((FLBA140:1e-06,(FLSA185:1e-06,TXWV2:1e-06)100:1e-06)100:0.000619041,(CUVN10:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(CUCA4:1e-06,(MXSA3017:1e-06,BZBB1:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000854391)100:0.000381422)100:1e-06)100:0.000616091)100:0.0012155)100:1e-06)100:1e-06)100:0.000718545)100:1.08134e-05)100:0.00070852)100:1e-06)100:0.0029192)100:0.00596138);"
2222,44440000,44540000,38.0,36.0,"(reference:0.00776976,(DO:0.00228241,(AR:1e-06,EN:1e-06)100:1e-06)100:0.00225792,(DU:0.00112786,((CH:0.00238364,(NI:1e-06,HE:1e-06)100:0.0154342)100:0.00300891,((BJVL19:0.000935539,(BJSB3:1e-06,BJSL25:1e-06)100:1e-06)100:0.000850922,(TXMD3:1e-06,(FLWO6:1e-06,(TXGR3:1e-06,((CUSV6:0.00189551,(MXGT4:1e-06,(MXED8:1e-06,(FLCK18:0.00216909,FLCK216:0.00226399)100:0.00107514)100:1e-06)100:1e-06)100:1e-06,((CUVN10:1e-06,(HNDA09:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,(BZBB1:1e-06,CUCA4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000744084)100:1e-06,((LALC2:1e-06,(FLBA140:1e-06,(FLSA185:1e-06,(FLMO62:0.000951127,TXWV2:1e-06)100:1e-06)100:1e-06)100:0.000398338)100:0.000403609,(FLAB109:1e-06,(SCCU3:1e-06,(FLSF47:0.000862529,(FLSF54:1e-06,FLSF33:1e-06)100:1e-06)100:0.000806548)100:1e-06)100:0.000803428)100:1e-06)100:0.00150168)100:1e-06)100:1e-06)100:1e-06)100:0.00450979)100:0.00797554)100:1e-06)100:1e-06);"
