,start,end,nsnps,nsamplecov,tree
2147,42940000,43040000,32.0,36.0,"(reference:0.00418562,(CH:0.00280465,(NI:0.00166363,HE:1e-06)100:0.0108137)100:0.00398974,((DO:1e-06,(DU:0.00175991,(EN:0.00289073,AR:1e-06)100:0.00151162)100:1e-06)100:0.00196837,((MXGT4:0.00392811,(BZBB1:1e-06,(CUSV6:1e-06,(MXSA3017:1e-06,(TXMD3:0.00186978,(HNDA09:1e-06,(CUCA4:1e-06,CRL0030:0.00125054)100:2.26092e-05)100:1e-06)100:1e-06)100:1e-06)100:0.00173748)100:0.00149716)100:0.00095728,(TXGR3:1e-06,((BJSL25:1e-06,(FLCK216:1e-06,(BJSB3:0.00412694,BJVL19:0.000859401)100:2.79672e-06)100:0.000670243)100:0.0047664,(FLSA185:1e-06,(MXED8:1e-06,(FLCK18:0.00257186,(CUVN10:1e-06,(CRL0001:1e-06,((FLWO6:1e-06,(FLAB109:0.00191085,FLSF54:1e-06)100:0.00161881)100:1e-06,(FLMO62:1e-06,(TXWV2:1e-06,(SCCU3:1e-06,(LALC2:1e-06,(FLSF33:1e-06,(FLBA140:1e-06,FLSF47:0.00141949)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000936037)100:1e-06)100:1e-06)100:1e-06)100:0.00183193)100:1e-06)100:1e-06)100:1e-06)100:0.00175521)100:0.000351063)100:0.00521898)100:1e-06);"
2148,42960000,43060000,34.0,36.0,"(reference:0.00376252,(CH:0.00224928,(HE:1e-06,NI:0.00132258)100:0.0109398)100:0.00348234,((DO:1e-06,(DU:0.00109563,(AR:1e-06,EN:0.00203181)100:0.00122032)100:1e-06)100:1e-06,((CRL0001:1e-06,(MXGT4:0.00326895,(BZBB1:1e-06,(CUSV6:1e-06,(MXSA3017:1e-06,(TXMD3:0.00145371,(HNDA09:1e-06,(CUCA4:1e-06,CRL0030:0.00104894)100:1.06094e-05)100:1e-06)100:1e-06)100:1e-06)100:0.0014684)100:0.0012903)100:0.000832164)100:1e-06,(CUVN10:1e-06,(TXGR3:1e-06,((FLSA185:1e-06,(BJSL25:1e-06,(BJVL19:3.21441e-05,BJSB3:0.00363893)100:0.000920819)100:0.00299484)100:1e-06,((MXED8:1e-06,(FLSF54:1e-06,FLCK18:0.000161176)100:0.00200646)100:1e-06,(FLCK216:1e-06,((FLWO6:1e-06,(FLAB109:0.00198062,FLMO62:0.00119441)100:1e-06)100:1e-06,(TXWV2:1e-06,(SCCU3:1e-06,(LALC2:1e-06,(FLSF33:1e-06,(FLBA140:1e-06,FLSF47:0.00125365)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000876344)100:4.71055e-06)100:0.00109304)100:1e-06)100:0.00169364)100:8.68325e-06)100:1e-06)100:0.00483588)100:0.00118894);"
2149,42980000,43080000,31.0,35.0,"(reference:0.00232001,(EN:0.00198411,(AR:1e-06,(DO:1e-06,DU:1e-06)100:0.00286311)100:1e-06)100:0.00313387,((CH:0.00425488,(NI:0.00170306,HE:1e-06)100:0.013919)100:0.00231877,((CUVN10:1e-06,(CRL0001:1e-06,(CUCA4:1e-06,(TXGR3:1e-06,(CUSV6:1e-06,((TXMD3:0.00157063,MXSA3017:1e-06)100:0.00152204,(BZBB1:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(BJSB3:1e-06,MXGT4:1e-06)100:0.00286573)100:0.00118956)100:0.00150664)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000764662)100:1e-06)100:0.000460445,((FLCK18:0.00153562,(FLSA185:1e-06,(BJSL25:1e-06,BJVL19:0.0013391)100:1e-06)100:0.00044501)100:0.000885708,(MXED8:1e-06,(FLSF54:1e-06,(FLCK216:1e-06,((FLBA140:1e-06,FLWO6:1e-06)100:1e-06,(LALC2:1e-06,(FLSF33:1e-06,(SCCU3:1e-06,(FLMO62:0.00157298,(FLSF47:1e-06,FLAB109:0.00149349)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00123264)100:7.52784e-05)100:1e-06)100:1e-06)100:0.00254585)100:0.00804189)100:0.00517855);"
2150,43000000,43100000,35.0,36.0,"(reference:0.00102943,((AR:1e-06,EN:1e-06)100:1e-06,(DU:0.00226455,DO:1e-06)100:0.00199269)100:1e-06,((CH:0.00387928,(NI:1e-06,HE:1e-06)100:0.0200072)100:0.00249454,((CRL0030:1e-06,(HNDA09:1e-06,CUSV6:1e-06)100:1e-06)100:0.00330116,((CUVN10:1e-06,(CRL0001:1e-06,(FLCK216:1e-06,(TXWV2:1e-06,(TXGR3:1e-06,(LALC2:1e-06,(TXMD3:1e-06,((FLWO6:1e-06,MXGT4:1e-06)100:1e-06,(FLSF33:1e-06,(FLBA140:1e-06,FLSF54:1e-06)100:0.00098445)100:1e-06)100:0.000433879)100:1.5404e-06)100:1e-06)100:1e-06)100:2.87628e-06)100:0.000449795)100:2.53758e-05)100:7.06512e-05,(BZBB1:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,(FLAB109:1e-06,(CUCA4:1e-06,(FLSA185:1e-06,(SCCU3:1e-06,(FLCK18:1e-06,(MXSA3017:1e-06,(FLSF47:1e-06,(MXED8:1e-06,(BJSB3:1e-06,FLMO62:1e-06)100:0.00168591)100:1.00819e-06)100:2.42448e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:6.22772e-06)100:1.75677e-05)100:0.00141549)100:1e-06)100:1e-06)100:1e-06)100:0.00645453)100:0.00624004);"
2151,43020000,43120000,35.0,36.0,"(reference:0.00141628,((DO:1e-06,DU:0.00233042)100:0.00205135,(AR:1e-06,EN:1e-06)100:1e-06)100:1e-06,((CH:0.0040514,(NI:1e-06,HE:1e-06)100:0.0208862)100:0.00237214,((BJVL19:1e-06,(BZBB1:1e-06,((CRL0030:1e-06,(HNDA09:1e-06,CUSV6:1e-06)100:1e-06)100:0.00341432,(CUCA4:1e-06,(MXGT4:1e-06,(FLWO6:1e-06,(TXGR3:1e-06,(LALC2:1e-06,(FLBA140:1e-06,(TXMD3:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00179909)100:1e-06)100:1e-06)100:0.00180475)100:1e-06)100:1e-06)100:1e-06,(CUVN10:1e-06,(MXSA3017:1e-06,(CRL0001:1e-06,(FLSA185:1e-06,(FLCK216:1e-06,(SCCU3:1e-06,(FLCK18:1e-06,(FLAB109:1e-06,(FLSF33:1e-06,((MXED8:1e-06,BJSL25:1e-06)100:1e-06,(TXWV2:1e-06,(FLSF47:1e-06,(BJSB3:1e-06,FLMO62:1e-06)100:1e-06)100:1e-06)100:0.00158181)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00106465)100:0.00128088)100:1e-06)100:1e-06)100:0.00951793)100:0.00921897);"
2152,43040000,43140000,60.0,36.0,"(reference:0.00396114,(DO:0.00620439,DU:0.00216344)100:0.00363315,((EN:1e-06,AR:1e-06)100:0.00451648,((CH:0.00647742,(NI:0.000871235,HE:1e-06)100:0.0145187)100:0.00149165,((FLWO6:1e-06,MXGT4:1e-06)100:0.000762489,((FLCK18:1e-06,((SCCU3:1e-06,(TXWV2:1e-06,FLMO62:0.000788906)100:2.37097e-05)100:1e-06,(FLCK216:1e-06,(FLAB109:1e-06,(FLSF33:1e-06,(LALC2:1e-06,(FLBA140:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:0.00142943)100:1e-06)100:1e-06)100:0.00140756)100:3.16164e-05,((BJVL19:1e-06,(TXMD3:0.00183222,(BJSB3:1e-06,(TXGR3:1e-06,(MXED8:1e-06,BJSL25:1e-06)100:1e-06)100:1e-06)100:0.00219885)100:1e-06)100:0.00239707,(BZBB1:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,(FLSA185:1e-06,(FLSF47:0.00170145,(MXSA3017:0.000784372,(CUCA4:1e-06,(CRL0030:0.00216416,(HNDA09:1e-06,CUSV6:1e-06)100:1e-06)100:0.00189455)100:0.000264426)100:0.000653665)100:0.000646807)100:1.44288e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00805082)100:0.0072373)100:0.000923425);"
2153,43060000,43160000,66.0,36.0,"(reference:0.00453271,(DO:0.00499815,DU:0.00210979)100:0.0061058,((AR:1e-06,EN:1e-06)100:0.00481796,((CH:0.00671408,(HE:1e-06,NI:0.000997422)100:0.0146695)100:0.00145388,((MXGT4:1e-06,FLWO6:1e-06)100:0.000746923,(((SCCU3:1e-06,LALC2:1e-06)100:1e-06,(FLSF33:1e-06,(FLMO62:1e-06,(FLCK216:1e-06,(TXWV2:1e-06,(FLCK18:1e-06,(FLAB109:1e-06,(FLSF54:1e-06,FLBA140:1e-06)100:0.00140289)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000697004)100:0.00140858,((TXMD3:0.00178235,(BJVL19:1e-06,(TXGR3:1e-06,(BJSB3:1e-06,(MXED8:0.000855943,BJSL25:1e-06)100:1e-06)100:1e-06)100:0.00182611)100:0.00100377)100:0.00223154,(BZBB1:1e-06,(FLSF47:0.00158295,(CRL0001:1e-06,(CUVN10:1e-06,((FLSA185:1e-06,MXSA3017:1e-06)100:0.00147784,(CRL0030:0.00278626,(CUCA4:1e-06,(HNDA09:1e-06,CUSV6:1e-06)100:1.86962e-05)100:0.000132978)100:0.00202181)100:1e-06)100:1e-06)100:0.000657578)100:0.000673286)100:1e-06)100:1e-06)100:1e-06)100:0.00795753)100:0.0074347)100:0.00320065);"
2154,43080000,43180000,71.0,36.0,"(reference:0.00457098,(DU:0.0024604,DO:0.0072401)100:0.004212,((AR:1e-06,EN:1e-06)100:0.00717389,((CH:0.00836762,(NI:0.00099296,HE:0.000917972)100:0.0171331)100:0.00176874,((FLWO6:1e-06,MXGT4:1e-06)100:0.000838541,(((SCCU3:1e-06,(LALC2:0.000890077,FLSF33:1e-06)100:6.64779e-06)100:1e-06,(FLMO62:1e-06,(FLCK216:1e-06,(TXWV2:1e-06,(FLCK18:1e-06,(FLAB109:1e-06,(FLBA140:1e-06,FLSF54:1e-06)100:0.00208243)100:1e-06)100:1e-06)100:1e-06)100:0.000193475)100:0.000842147)100:0.00156629,(((MXED8:0.00133036,TXMD3:1e-06)100:0.00227616,(BJVL19:1e-06,(BJSB3:1e-06,(BJSL25:0.00191836,TXGR3:1e-06)100:1e-06)100:1e-06)100:0.00105627)100:0.00252177,(BZBB1:1e-06,(FLSF47:0.00359141,(CRL0001:1e-06,(CUVN10:1e-06,((FLSA185:1e-06,MXSA3017:1e-06)100:0.00162462,(CUCA4:1e-06,(CRL0030:0.00396467,(HNDA09:1e-06,CUSV6:1e-06)100:1e-06)100:0.00177669)100:0.000583761)100:1e-06)100:1e-06)100:0.000696608)100:0.000724232)100:1e-06)100:1e-06)100:1e-06)100:0.00732653)100:0.00452072)100:0.0057071);"
2155,43100000,43200000,56.0,36.0,"(reference:0.00645624,(DU:0.00107854,DO:0.0110214)100:0.00595752,((AR:1e-06,EN:1e-06)100:0.0103806,(CH:0.0114228,((NI:0.0014159,HE:0.00117746)100:0.00930901,(FLWO6:1e-06,((HNDA09:1e-06,((TXWV2:1e-06,(LALC2:0.00110786,SCCU3:1e-06)100:1e-06)100:4.21123e-05,(FLCK216:1e-06,(MXGT4:1e-06,(FLMO62:1e-06,(FLSF33:1e-06,(FLCK18:1e-06,(FLAB109:1e-06,(FLSF54:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00232938)100:0.00233768)100:1e-06,(((MXED8:0.00161388,TXMD3:1e-06)100:0.00271177,(BJVL19:1e-06,(BJSB3:1e-06,(TXGR3:1e-06,BJSL25:0.00255414)100:1e-06)100:1e-06)100:0.00139615)100:0.00312656,(BZBB1:1e-06,(FLSF47:0.00468166,(CUSV6:1e-06,(CUCA4:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(CRL0030:0.00470417,(FLSA185:1e-06,MXSA3017:0.000994312)100:2.27257e-05)100:0.00154385)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00156219)100:1e-06)100:1e-06)100:1e-06)100:0.00649968)100:0.00847664)100:0.00386044)100:0.00666938);"
2156,43120000,43220000,67.0,37.0,"(reference:0.0076194,(DO:0.00979122,DU:0.00123404)100:0.00822108,((EN:1e-06,AR:1e-06)100:0.0119763,(CH:0.00973382,((HE:0.000998483,NI:0.00108779)100:0.0172708,(((TXMD3:1e-06,(MXED8:0.00235873,(TXGR3:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,BJSL25:0.00180665)100:1e-06)100:1e-06)100:1.83752e-06)100:0.00098412)100:0.00298946,(BZBB1:1e-06,(FLSF47:0.00389293,(CUSV6:1e-06,(CUCA4:1e-06,(MXSA3017:0.00193436,(FLSA185:1e-06,CRL0030:0.00389382)100:1e-06)100:1e-06)100:1e-06)100:0.00143075)100:0.00146412)100:1e-06)100:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(HNDA09:1e-06,(FLWO6:1e-06,((SCCU3:1e-06,LALC2:0.000981491)100:4.40273e-05,(TXWV2:1e-06,(CUMM5:1e-06,(FLCK18:1e-06,(MXGT4:1e-06,(FLCK216:1e-06,(FLMO62:1e-06,(FLSF33:1e-06,(FLAB109:1e-06,(FLSF54:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00193579)100:0.00194028)100:0.000964944)100:1e-06)100:1e-06)100:1e-06)100:0.00624457)100:0.00282568)100:0.00353618)100:0.00466023);"
2157,43140000,43240000,42.0,36.0,"(reference:0.00952621,(DU:1e-06,DO:1e-06)100:0.00792319,((CH:0.00774723,(HE:0.00186693,NI:1e-06)100:0.0316438)100:0.0019092,((AR:1e-06,EN:1e-06)100:0.0110393,((BZBB1:1e-06,(TXMD3:1e-06,(CUVN10:1e-06,(CUCA4:1e-06,(CRL0001:1e-06,(CUSV6:1e-06,(CUMM5:1e-06,(MXSA3017:0.00185325,(CRL0030:0.0018595,FLSA185:1e-06)100:1e-06)100:0.00184247)100:9.10975e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,((TXGR3:1e-06,(MXED8:0.00571128,(BJSB3:1e-06,(BJVL19:1e-06,BJSL25:1e-06)100:1e-06)100:0.00186348)100:8.31155e-06)100:1e-06,(FLCK216:1e-06,(HNDA09:1e-06,(FLMO62:1e-06,(MXGT4:1e-06,(SCCU3:1e-06,(LALC2:0.00219279,(FLSF47:0.00187177,(FLSF33:1e-06,(FLWO6:1e-06,((FLAB109:1e-06,FLCK18:1e-06)100:1e-06,(FLBA140:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00187878)100:0.00186793)100:0.00175801)100:9.99362e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00623379)100:0.00380541)100:0.00698568);"
2158,43160000,43260000,53.0,36.0,"(DO:0.00256371,reference:0.00410419,((EN:1e-06,AR:1e-06)100:0.00514173,((DU:0.0102154,(CH:0.00666839,(HE:0.00107853,NI:1e-06)100:0.0248525)100:0.00173536)100:0.00146925,((CRL0001:1e-06,(MXGT4:1e-06,(LALC2:0.00113647,(FLAB109:1e-06,((FLBA140:1e-06,FLSF54:1e-06)100:1e-06,(FLSF47:0.00149361,(FLCK18:1e-06,(SCCU3:0.00172344,(FLWO6:1e-06,(FLSF33:1e-06,(CUVN10:1e-06,CUSV6:1e-06)100:1e-06)100:1e-06)100:8.43261e-05)100:0.00366461)100:1e-06)100:1e-06)100:0.00306651)100:1e-06)100:0.000998875)100:1e-06)100:1e-06,((CUMM5:1e-06,(BJSL25:0.00149569,(MXSA3017:0.00147672,(TXGR3:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,HNDA09:1e-06)100:1e-06)100:0.00390014)100:1e-06)100:5.34146e-05)100:1e-06)100:0.00186667,((CUCA4:1e-06,CRL0030:0.00112022)100:1e-06,(FLSA185:1e-06,(TXMD3:1e-06,(BZBB1:1e-06,(FLMO62:1e-06,(MXED8:1e-06,FLCK216:1e-06)100:1e-06)100:0.00302623)100:1e-06)100:1e-06)100:0.00149892)100:1e-06)100:1e-06)100:0.00393479)100:0.00325533)100:0.00138664);"
2159,43180000,43280000,35.0,36.0,"(reference:0.00656423,(DO:0.00326935,(AR:1e-06,EN:0.0013457)100:0.00294881)100:1e-06,(((NI:1e-06,HE:1e-06)100:0.022451,(DU:0.0111794,CH:1e-06)100:1e-06)100:0.00157931,(CRL0030:1e-06,((CUCA4:1e-06,(BJSL25:0.00163983,(CUMM5:1e-06,(TXGR3:1e-06,(MXSA3017:0.00168532,(BJVL19:1e-06,(HNDA09:1e-06,BJSB3:1e-06)100:1e-06)100:0.000166583)100:0.00413137)100:1e-06)100:1.24974e-05)100:1e-06)100:0.00208789,((TXMD3:1e-06,(BZBB1:1e-06,(MXED8:1e-06,(FLCK216:1e-06,FLMO62:1e-06)100:1e-06)100:0.00154194)100:1e-06)100:0.00154054,(CRL0001:0.00340581,(MXGT4:1e-06,(FLSA185:1e-06,(LALC2:1e-06,(FLAB109:1e-06,(FLSF47:1e-06,(FLSF54:1e-06,(FLBA140:1e-06,(FLCK18:1e-06,(SCCU3:0.00241868,(FLWO6:1e-06,(FLSF33:1e-06,(CUVN10:1e-06,CUSV6:1e-06)100:1e-06)100:1e-06)100:4.44503e-05)100:0.00332809)100:1e-06)100:1e-06)100:0.00186893)100:1e-06)100:1e-06)100:0.000912519)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00325117)100:0.00496167);"
2160,43200000,43300000,48.0,36.0,"(reference:0.00493802,(AR:1e-06,EN:0.000125245)100:0.00294682,((DO:0.00211382,((HE:1e-06,NI:1e-06)100:0.0252258,(CH:0.00157909,DU:0.00775443)100:1e-06)100:0.00110497)100:0.00171184,(TXMD3:1e-06,((FLSA185:1e-06,(LALC2:1e-06,(MXGT4:1e-06,(FLAB109:1e-06,((FLBA140:1e-06,FLSF54:1e-06)100:1e-06,(FLCK18:1e-06,(FLSF47:1e-06,(SCCU3:0.00168915,(FLWO6:1e-06,(FLSF33:1e-06,CUSV6:1e-06)100:1e-06)100:0.00375864)100:1e-06)100:1e-06)100:1e-06)100:0.00160588)100:1e-06)100:1e-06)100:0.000697864)100:1e-06,((CUMM5:1e-06,(BJSL25:0.00121836,(TXGR3:1e-06,(BJVL19:1e-06,(BJSB3:0.00159844,(CUVN10:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06)100:0.0029319)100:0.000536784)100:1e-06)100:0.00301778,(CUCA4:1e-06,((FLMO62:1e-06,(FLCK216:0.00125714,MXED8:1e-06)100:1e-06)100:0.00174977,((CRL0030:1e-06,MXSA3017:0.00130325)100:1e-06,(BZBB1:1e-06,CRL0001:0.00263944)100:1e-06)100:0.000857483)100:1.35618e-05)100:0.000733046)100:1e-06)100:1e-06)100:0.00546633)100:0.00368773);"
2161,43220000,43320000,53.0,37.0,"(reference:0.00425332,(EN:0.00221107,(DO:0.00218217,(DU:0.00530344,(CH:0.00101804,(HE:1e-06,NI:1e-06)100:0.0160148)100:0.0012086)100:0.000866738)100:0.00168655)100:0.00032061,(AR:1e-06,((LALC2:1e-06,(TXWV2:1e-06,(MXED8:0.00195883,(TXMD3:1e-06,(FLAB109:1e-06,(TXGR3:0.00317891,(BJSL25:1e-06,BJSB3:0.00226684)100:0.00116994)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00209751)100:1e-06,((MXSA3017:0.00218131,(CUCA4:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,BZBB1:1e-06)100:0.00228339)100:1e-06)100:1e-06)100:0.00298419,(FLSA185:0.00109464,(MXGT4:1e-06,(FLBA140:1e-06,(FLSF54:1e-06,(CUMM5:1e-06,((BJVL19:1e-06,HNDA09:1e-06)100:0.00218842,((CUVN10:1e-06,(CUSV6:0.00378193,SCCU3:0.00114808)100:1e-06)100:1e-06,(FLWO6:1e-06,(FLCK18:0.000758399,(FLSF47:1e-06,(FLMO62:1e-06,(FLSF33:0.00184868,FLCK216:0.000915831)100:1e-06)100:1e-06)100:1e-06)100:0.00104006)100:0.00140976)100:0.00122441)100:1e-06)100:0.000604159)100:1e-06)100:0.00177206)100:1e-06)100:1e-06)100:0.0015515)100:0.00432197)100:1e-06);"
2162,43240000,43340000,60.0,37.0,"(reference:0.00403774,(EN:0.0018596,(AR:1e-06,(TXWV2:1e-06,(DO:0.00182275,(DU:0.00471235,(CH:0.00101556,(HE:1e-06,NI:1e-06)100:0.0151263)100:0.00114273)100:0.000811106)100:1e-06)100:0.00116861)100:0.000900318)100:0.000161808,((LALC2:1e-06,(MXED8:0.00167392,(TXMD3:1e-06,(FLAB109:1e-06,(TXGR3:0.00245959,BJSL25:0.000761174)100:1e-06)100:1e-06)100:1e-06)100:0.00189145)100:1e-06,(FLSA185:0.000923713,((MXSA3017:0.0018324,(CRL0030:1e-06,(CUCA4:1e-06,(BZBB1:1e-06,CRL0001:1e-06)100:4.7954e-05)100:0.00188519)100:1e-06)100:0.00254016,(MXGT4:1e-06,(FLBA140:1e-06,(FLSF54:1e-06,((BJVL19:1e-06,HNDA09:1e-06)100:0.00193652,((CUVN10:1e-06,(CUSV6:0.00302324,SCCU3:0.00113947)100:1e-06)100:1e-06,(FLMO62:1e-06,(BJSB3:0.00223081,(FLSF47:1e-06,((CUMM5:1e-06,FLCK18:0.000650373)100:1.97066e-05,(FLWO6:1e-06,(FLSF33:0.00159211,FLCK216:0.00158574)100:1e-06)100:1e-06)100:1e-06)100:0.000588851)100:1e-06)100:0.00221472)100:0.00105268)100:0.000521449)100:1e-06)100:0.00139547)100:1e-06)100:1e-06)100:0.00189674)100:0.00548895);"
2163,43260000,43360000,60.0,37.0,"(reference:0.00440461,((EN:1e-06,AR:1e-06)100:0.00133023,((DU:0.000607297,DO:0.00380741)100:1e-06,(CH:0.00429638,(NI:1e-06,HE:1e-06)100:0.0140684)100:0.00114513)100:0.00120399)100:0.00091321,(TXWV2:1e-06,((FLWO6:1e-06,(TXGR3:0.000717104,FLCK216:0.0011637)100:0.00112662)100:1e-06,((FLCK18:0.00178479,LALC2:1e-06)100:0.00053833,(FLSF54:1e-06,(CUMM5:1e-06,(FLAB109:1e-06,(FLSF33:0.00134288,(MXED8:0.000717109,(TXMD3:0.000743226,(BJSL25:0.000597247,(FLSF47:1e-06,(BJSB3:0.00124301,(FLMO62:1e-06,(CUVN10:1e-06,((SCCU3:1e-06,CUSV6:0.00139512)100:1e-06,(BJVL19:1e-06,(MXGT4:1e-06,(FLSA185:0.000832627,(FLBA140:1e-06,(HNDA09:1e-06,(MXSA3017:0.00141464,(CRL0030:1e-06,(CUCA4:1e-06,(CRL0001:0.00154522,BZBB1:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00291293)100:1e-06)100:1e-06)100:1e-06)100:0.00115006)100:1e-06)100:1e-06)100:0.00114697)100:1e-06)100:0.000542405)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000409918)100:1e-06)100:0.000130068)100:0.0029637)100:0.00598849);"
2164,43280000,43380000,57.0,37.0,"(reference:0.00373923,((EN:1e-06,AR:1e-06)100:0.00132192,(DO:0.00379264,(DU:0.000605161,(CH:0.00427684,(NI:1e-06,HE:1e-06)100:0.0140162)100:0.00114389)100:1e-06)100:0.00119959)100:0.000930215,(TXWV2:1e-06,((FLCK216:0.00115233,(FLWO6:1e-06,(CUMM5:1e-06,TXGR3:0.000236197)100:1e-06)100:1e-06)100:0.00169492,(FLSF33:0.00141911,((LALC2:1e-06,FLCK18:0.00198041)100:0.000590969,(FLAB109:1e-06,(MXED8:0.000762245,(BJSL25:0.000628022,(FLSF47:1e-06,(TXMD3:0.000739437,(BJSB3:0.00131037,(CUVN10:1e-06,((CUSV6:0.00146746,SCCU3:1e-06)100:1e-06,(FLMO62:1e-06,(FLSF54:1e-06,(BJVL19:1e-06,(MXGT4:1e-06,(FLSA185:0.000828849,(FLBA140:1e-06,(HNDA09:1e-06,(CRL0001:1e-06,(MXSA3017:0.00150282,(BZBB1:1e-06,(CRL0030:1e-06,CUCA4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00302774)100:1e-06)100:1e-06)100:1e-06)100:0.00115756)100:2.12902e-06)100:5.17921e-06)100:7.49089e-05)100:1e-06)100:0.00123736)100:1.4613e-05)100:0.000603473)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000619549)100:0.00252432)100:0.00509376);"
2165,43300000,43400000,44.0,37.0,"(DO:0.00454424,reference:0.00199458,((DU:0.000756667,(CH:0.0038898,(HE:1e-06,NI:1e-06)100:0.00989155)100:0.00159587)100:0.000760822,((EN:1e-06,AR:1e-06)100:0.00197119,(TXWV2:1e-06,((FLCK216:0.000955158,(FLWO6:1e-06,TXGR3:0.000753061)100:1e-06)100:1e-06,(FLSF33:0.00149675,(FLAB109:1e-06,((MXED8:0.000875463,(CUMM5:1e-06,(FLCK18:0.00222876,LALC2:1e-06)100:1e-06)100:4.92695e-06)100:0.000734103,(TXMD3:0.000848665,(FLSF47:1e-06,(BJSL25:0.000702842,(BJSB3:0.000733864,(CUSV6:0.000836252,(SCCU3:1e-06,(CUVN10:1e-06,(FLSF54:1e-06,(BJVL19:1e-06,(FLMO62:1e-06,(FLSA185:0.000964834,(FLBA140:1e-06,(MXGT4:1e-06,(HNDA09:1e-06,(CRL0001:1e-06,(MXSA3017:0.0017205,(BZBB1:1e-06,(CUCA4:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00288685)100:1e-06)100:1e-06)100:1e-06)100:0.000932059)100:1e-06)100:1e-06)100:0.000611124)100:1e-06)100:1e-06)100:0.00154637)100:0.000771182)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000783913)100:0.00236314)100:0.00475868)100:1e-06)100:0.0019384);"
2166,43320000,43420000,28.0,36.0,"(reference:0.00234941,(NI:1e-06,HE:1e-06)100:0.0128103,(DO:0.00436466,((DU:1e-06,(EN:1e-06,AR:1e-06)100:0.00282141)100:1e-06,(CH:0.00898326,(TXWV2:1e-06,(FLCK216:0.001753,((TXGR3:1e-06,(FLWO6:1e-06,(LALC2:1e-06,FLCK18:0.00254201)100:0.00126356)100:1e-06)100:1e-06,(FLAB109:1e-06,(FLSF33:1e-06,(CUCA4:1e-06,(CUVN10:1e-06,(FLSF54:1e-06,(MXED8:1e-06,(BJSL25:0.00115623,(TXMD3:0.00123988,(FLSF47:1e-06,(FLSA185:1e-06,(SCCU3:1e-06,(BJSB3:1e-06,(FLMO62:1e-06,(MXGT4:1e-06,(FLBA140:1e-06,(BJVL19:1e-06,(CUSV6:1e-06,(MXSA3017:1e-06,(BZBB1:1e-06,(CRL0001:1e-06,(HNDA09:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00209265)100:0.000498322)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0011166)100:6.94547e-06)100:5.46237e-05)100:1.46891e-05)100:1.17599e-05)100:4.28974e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00124417)100:1e-06)100:0.00269859)100:0.00410827)100:0.00124976)100:0.00252016)100:0.000415905);"
