,start,end,nsnps,nsamplecov,tree
3445,68900000,69000000,17.0,26.0,"(HE:0.0672934,reference:1e-06,(FLCK216:0.0621596,(TXGR3:1e-06,(FLBA140:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(SCCU3:1e-06,(MXGT4:1e-06,(LALC2:1e-06,(MXED8:1e-06,(BJSB3:1e-06,(FLSF33:1e-06,(FLAB109:1e-06,(FLWO6:1e-06,((CUSV6:1e-06,(FLSF54:1e-06,TXMD3:1e-06)100:1e-06)100:0.00686012,(CUCA4:1e-06,(FLCK18:1e-06,(CUVN10:1e-06,(BZBB1:1e-06,(MXSA3017:0.00600776,(HNDA09:1e-06,(CRL0030:0.00558464,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00379244)100:1e-06)100:1e-06)100:1e-06)100:0.000355549)100:1e-06)100:1e-06)100:1e-06)100:8.66111e-05)100:0.000763613)100:0.00340479)100:1e-06)100:0.00553096)100:0.0270649)100:0.00314375);"
3446,68920000,69020000,10.0,12.0,"(HE:0.0777798,reference:1e-06,(FLBA140:1e-06,(BJVL19:1e-06,(FLCK216:0.0689851,(BJSL25:1e-06,((HNDA09:1e-06,(CRL0001:1e-06,CRL0030:0.00614431)100:1e-06)100:1e-06,(MXSA3017:0.0115743,(BZBB1:1e-06,CUVN10:1e-06)100:1e-06)100:1e-06)100:0.0246757)100:0.0275438)100:0.00331936)100:1e-06)100:1e-06);"
3447,68940000,69040000,17.0,35.0,"(DU:0.00600904,reference:0.0100944,((AR:1e-06,EN:1e-06)100:0.0122823,((DO:1e-06,(CUCA4:0.00431753,(BJSB3:1e-06,(BJSL25:1e-06,BJVL19:1e-06)100:0.00172868)100:0.000182639)100:0.00614286)100:1e-06,(((CH:0.00910521,(NI:0.00636028,HE:0.00299801)100:1e-06)100:0.00911069,(MXSA3017:0.00309065,(TXWV2:1e-06,(CRL0030:1e-06,(FLCK216:1e-06,CRL0001:0.00577095)100:0.000384019)100:1e-06)100:1e-06)100:0.00370529)100:1e-06,(MXED8:1e-06,(BZBB1:1e-06,(FLCK18:1e-06,(FLBA140:1e-06,(TXMD3:1e-06,(TXGR3:1e-06,(HNDA09:1e-06,(FLMO62:0.00313051,(FLSF47:1e-06,(CUSV6:1e-06,(FLSA185:1e-06,(FLSF33:1e-06,(LALC2:1e-06,(CUVN10:1e-06,(MXGT4:1e-06,(FLWO6:1e-06,(FLAB109:1e-06,FLSF54:1e-06)100:0.00537959)100:0.000142152)100:0.000241544)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000275826)100:1e-06)100:1e-06)100:0.00171981)100:1e-06)100:0.00572192)100:0.0101736)100:0.000160014);"
3448,68960000,69060000,17.0,35.0,"(DU:0.00600904,reference:0.0100944,((AR:1e-06,EN:1e-06)100:0.0122823,((DO:1e-06,(CUCA4:0.00431753,(BJSB3:1e-06,(BJSL25:1e-06,BJVL19:1e-06)100:0.00172868)100:0.000182639)100:0.00614286)100:1e-06,(((CH:0.00910521,(NI:0.00636028,HE:0.00299801)100:1e-06)100:0.00911069,(MXSA3017:0.00309065,(TXWV2:1e-06,(CRL0030:1e-06,(FLCK216:1e-06,CRL0001:0.00577095)100:0.000384019)100:1e-06)100:1e-06)100:0.00370529)100:1e-06,(MXED8:1e-06,(BZBB1:1e-06,(FLCK18:1e-06,(FLBA140:1e-06,(TXMD3:1e-06,(TXGR3:1e-06,(HNDA09:1e-06,(FLMO62:0.00313051,(FLSF47:1e-06,(CUSV6:1e-06,(FLSA185:1e-06,(FLSF33:1e-06,(LALC2:1e-06,(CUVN10:1e-06,(MXGT4:1e-06,(FLWO6:1e-06,(FLAB109:1e-06,FLSF54:1e-06)100:0.00537959)100:0.000142152)100:0.000241544)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000275826)100:1e-06)100:1e-06)100:0.00171981)100:1e-06)100:0.00572192)100:0.0101736)100:0.000160014);"
3449,68980000,69080000,30.0,35.0,"(DU:0.0126031,reference:0.00549859,((CH:0.00628206,(HE:0.00537114,NI:0.0066193)100:0.00534211)100:0.0110217,((AR:1e-06,EN:1e-06)100:0.0172251,((DO:1e-06,(CUCA4:0.00445642,(BJSB3:1e-06,(BJVL19:1e-06,BJSL25:1e-06)100:1e-06)100:0.00195091)100:0.00619214)100:1e-06,(MXED8:1e-06,(((TXWV2:1e-06,MXSA3017:0.00312115)100:7.75183e-05,(CRL0030:1e-06,(FLMO62:0.00203604,(FLCK216:1e-06,(TXMD3:1e-06,(CUSV6:1e-06,(HNDA09:1e-06,(FLCK18:1e-06,CRL0001:0.00300739)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:6.24943e-05)100:0.00116721)100:1e-06)100:0.00304094,(FLSA185:1e-06,(MXGT4:1e-06,(BZBB1:1e-06,(TXGR3:1e-06,(FLBA140:1e-06,(FLSF33:1e-06,(LALC2:1e-06,(CUVN10:1e-06,(FLSF47:1e-06,(FLWO6:1e-06,(FLAB109:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00607507)100:1e-06)100:1e-06)100:0.000813239)100:1e-06)100:1e-06)100:1e-06)100:0.000525694)100:1e-06)100:0.00566713)100:0.0132466)100:1e-06)100:0.00664597);"
3450,69000000,69100000,31.0,35.0,"(reference:0.00953911,(DU:0.0114556,(CH:0.00661268,(HE:0.0045588,NI:0.00677583)100:0.00447091)100:0.00944697)100:0.00805618,((AR:1e-06,EN:1e-06)100:0.0155337,(DO:1e-06,((CUCA4:1e-06,(BJSB3:1e-06,(BJSL25:1e-06,BJVL19:1e-06)100:1e-06)100:0.00500877)100:0.00779885,(MXSA3017:1e-06,((CRL0030:1e-06,(FLCK216:1e-06,(CUSV6:1e-06,(TXWV2:1e-06,CRL0001:0.000447604)100:1e-06)100:1e-06)100:0.0013206)100:1e-06,(HNDA09:1e-06,(MXED8:1e-06,(FLCK18:1e-06,(FLSA185:1e-06,(MXGT4:1e-06,(BZBB1:1e-06,(TXGR3:1e-06,(TXMD3:1e-06,(FLMO62:0.00206087,(FLBA140:1e-06,(LALC2:1e-06,(FLSF33:1e-06,(CUVN10:1e-06,(FLSF47:1e-06,(FLWO6:1e-06,(FLSF54:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00611061)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00150952)100:0.000902086)100:0.000455563)100:0.00276221)100:0.00256493)100:0.0120242)100:0.00254286)100:0.00796587);"
3451,69020000,69120000,44.0,37.0,"(reference:0.00922395,(DU:0.00823699,(CH:0.00434921,(HE:0.0024203,NI:0.00432132)100:0.0131405)100:0.00818244)100:0.00504521,((EN:1e-06,AR:1e-06)100:0.0107859,(DO:1e-06,((CUCA4:1e-06,(BJSB3:0.0025476,(BJVL19:1e-06,BJSL25:1e-06)100:0.00543787)100:1e-06)100:0.00447549,(MXSA3017:1e-06,((SCCU3:1e-06,(MXED8:1e-06,(BZBB1:1e-06,((FLWO6:1e-06,FLSF47:0.00202759)100:1e-06,(CUVN10:1e-06,(FLSF54:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00289079)100:1e-06)100:0.00233673,(HNDA09:1e-06,((CRL0030:1e-06,(TXWV2:1e-06,(FLCK18:1e-06,CRL0001:0.00128963)100:5.12051e-06)100:5.08486e-05)100:1e-06,(FLCK216:1e-06,(CUSV6:1e-06,(FLSA185:1e-06,(TXGR3:1e-06,(MXGT4:1e-06,(FLSF33:1e-06,(FLMO62:0.00152318,(TXMD3:1e-06,(LALC2:1e-06,(CUMM5:1e-06,FLBA140:0.000952995)100:1.69024e-05)100:1.81641e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00198193)100:0.0019853)100:1e-06)100:0.000534258)100:0.00148501)100:0.00133823)100:0.0137939)100:1e-06)100:0.00723602);"
3452,69040000,69140000,49.0,36.0,"(reference:0.00948982,(DO:1e-06,(DU:0.00287414,(CH:0.00591302,(HE:1e-06,NI:1e-06)100:0.0215224)100:0.00642777)100:0.000390793)100:0.00577787,((AR:0.00565775,EN:0.00411831)100:0.000158513,((BZBB1:1e-06,(BJSB3:0.00199229,(CRL0001:1e-06,(CRL0030:1e-06,(CUVN10:1e-06,(MXSA3017:1e-06,HNDA09:1e-06)100:1e-06)100:0.00192259)100:1e-06)100:1e-06)100:1e-06)100:0.00162065,((MXED8:0.0019842,(FLMO62:1e-06,(FLSF54:1e-06,(CUCA4:1e-06,(FLSF47:0.00734761,(FLWO6:0.00190446,FLAB109:1e-06)100:1e-06)100:2.22e-05)100:1e-06)100:1e-06)100:0.00110106)100:1e-06,(SCCU3:1e-06,(FLCK18:1e-06,(LALC2:1e-06,((FLCK216:1e-06,(TXMD3:1e-06,(CUSV6:1e-06,(CUMM5:1e-06,FLBA140:0.00110115)100:9.16902e-06)100:2.05442e-05)100:1e-06)100:1e-06,(FLSF33:1e-06,(FLSA185:0.00160835,(BJSL25:1e-06,(MXGT4:1e-06,(BJVL19:0.00114458,TXGR3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00282437)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0169089)100:1e-06);"
3453,69060000,69160000,61.0,36.0,"(reference:0.00782736,((DO:1e-06,DU:1e-06)100:0.00373684,(CH:0.00569142,(HE:1e-06,NI:1e-06)100:0.0237457)100:0.00388706)100:0.0037992,((EN:0.00238128,AR:0.00423818)100:1.39395e-05,((BJSB3:0.00132164,(MXSA3017:1e-06,(BZBB1:1e-06,(CRL0030:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00130201)100:0.00130397)100:0.00112712,(((BJSL25:1e-06,(MXED8:0.00131861,CUSV6:0.00149048)100:1e-06)100:0.00088562,(FLCK18:1e-06,((FLAB109:1e-06,FLWO6:0.00127518)100:1e-06,(CUCA4:1e-06,FLSF47:0.00581064)100:0.00139923)100:1e-06)100:0.000842274)100:1e-06,(FLSA185:0.00113026,(BJVL19:0.000886883,((FLMO62:1e-06,(FLSF33:1e-06,(LALC2:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:0.000871793,(CUMM5:1e-06,(TXMD3:1e-06,(FLSF54:1e-06,(TXGR3:1e-06,(FLCK216:1e-06,(FLBA140:0.000842826,SCCU3:1e-06)100:1.45854e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00084349)100:4.38721e-06)100:1e-06)100:0.00148109)100:0.000809587)100:0.015758)100:1e-06);"
3454,69080000,69180000,62.0,36.0,"(reference:0.00587242,(EN:0.00166318,((DO:1e-06,DU:1e-06)100:0.00197659,(CH:0.00407658,(NI:1e-06,HE:1e-06)100:0.0192507)100:0.00552655)100:0.00067718)100:0.0011691,(AR:0.000962591,(FLSF47:0.00424192,(CUCA4:1e-06,((FLCK18:1e-06,(FLAB109:1e-06,(BJSL25:1e-06,(CUSV6:0.000975146,(MXED8:0.00098529,(CRL0001:1e-06,(CRL0030:1e-06,(BZBB1:1e-06,(BJSB3:0.000987491,(HNDA09:1e-06,(MXSA3017:0.000995672,CUVN10:1e-06)100:1e-06)100:0.000896546)100:1e-06)100:1e-06)100:1e-06)100:2.49875e-05)100:0.000864086)100:1e-06)100:1e-06)100:0.000113561)100:0.00138424,(FLMO62:1e-06,(LALC2:1e-06,((FLSF33:0.00154378,FLSA185:0.000891789)100:1e-06,(MXGT4:1e-06,(TXMD3:1e-06,((BJVL19:0.000822311,CUMM5:1e-06)100:1.90119e-05,(FLSF54:1e-06,(TXGR3:1e-06,(FLCK216:1e-06,(FLWO6:0.00128575,(SCCU3:1e-06,FLBA140:0.00151082)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00150204)100:3.7688e-06)100:1e-06)100:1e-06)100:0.00150873)100:1e-06)100:1e-06)100:1e-06)100:0.00309239)100:0.0109662)100:0.00354487);"
3455,69100000,69200000,84.0,37.0,"(reference:0.00399655,(EN:0.00229588,(DU:1e-06,DO:1e-06)100:0.00225096)100:1e-06,((CH:0.00274884,(HE:1e-06,NI:0.00112546)100:0.0193611)100:0.00261548,(AR:0.00253934,((MXSA3017:0.00162876,(TXWV2:1e-06,(FLCK18:1e-06,((FLWO6:1e-06,FLAB109:1e-06)100:0.00127614,(LALC2:1e-06,(FLSF47:0.00481895,CUCA4:1e-06)100:1e-06)100:0.00055267)100:1e-06)100:1e-06)100:0.000424087)100:0.00161406,((FLSF54:1e-06,(MXED8:0.000675066,(BJSL25:1e-06,(CUSV6:0.000719203,((BZBB1:1e-06,CRL0030:1e-06)100:1e-06,(BJSB3:0.000777506,(CRL0001:1e-06,(HNDA09:1e-06,CUVN10:1e-06)100:0.000677423)100:1e-06)100:1e-06)100:0.000672502)100:1e-06)100:0.00060303)100:1e-06)100:0.000564142,((BJVL19:0.000647635,(TXGR3:1e-06,(FLCK216:1e-06,(SCCU3:0.000955753,FLBA140:0.00117766)100:1.71944e-05)100:1e-06)100:1e-06)100:0.000584162,(FLMO62:1e-06,(MXGT4:1e-06,(TXMD3:1e-06,(FLSF33:1e-06,(CUMM5:1e-06,FLSA185:0.000967318)100:2.2366e-05)100:0.00120408)100:1e-06)100:1e-06)100:0.00135688)100:0.00107453)100:0.00120903)100:0.0133534)100:0.00138588)100:0.00164427);"
3456,69120000,69220000,74.0,36.0,"(reference:0.00422099,(EN:0.00215935,(DO:1e-06,DU:1e-06)100:0.00207692)100:0.00192385,((CH:0.0033235,(NI:0.00142195,HE:1e-06)100:0.0188336)100:0.00204849,(AR:0.00288118,((MXSA3017:0.00243651,(FLCK18:1e-06,(TXWV2:1e-06,(LALC2:1e-06,(CUCA4:1e-06,FLSF47:0.00472244)100:1e-06)100:3.93498e-05)100:0.000170715)100:0.000454354)100:0.00196815,((TXMD3:1e-06,(FLAB109:1e-06,(FLWO6:0.000716721,FLSA185:0.000855849)100:1e-06)100:0.000118716)100:0.000733429,((MXGT4:1e-06,(FLSF33:0.00163595,FLMO62:1e-06)100:1e-06)100:0.000897241,((BJSB3:1e-06,BJVL19:1e-06)100:0.000735891,(FLSF54:1e-06,(MXED8:0.000770613,((CRL0001:1e-06,(BZBB1:1e-06,(HNDA09:1e-06,CUVN10:1e-06)100:0.0014766)100:1e-06)100:1e-06,((CUSV6:0.000736833,TXGR3:1e-06)100:1e-06,(BJSL25:1e-06,(CRL0030:1e-06,(FLCK216:1e-06,(SCCU3:0.00114107,FLBA140:0.000712415)100:1.11247e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000946532)100:9.63534e-05)100:0.000719664)100:1e-06)100:0.00134248)100:0.000980319)100:0.0123817)100:0.0014361)100:0.00178388);"
3457,69140000,69240000,67.0,36.0,"(reference:0.00370915,(EN:0.00196718,(DU:1e-06,DO:0.00205649)100:0.00201367)100:0.00235896,((CH:0.0008309,(NI:0.00120608,HE:1e-06)100:0.0167597)100:0.00168715,(AR:0.00516618,(((LALC2:1e-06,(CUCA4:1e-06,FLSF47:0.00178931)100:1e-06)100:0.000761588,(FLSF54:1e-06,(FLCK18:1e-06,(MXSA3017:1e-06,TXWV2:1e-06)100:1e-06)100:0.00120362)100:1e-06)100:0.00226307,((FLAB109:1e-06,(FLSA185:1e-06,(TXMD3:1e-06,FLWO6:1e-06)100:1e-06)100:0.00144794)100:0.000647374,((BJVL19:1e-06,(MXGT4:1e-06,(FLSF33:0.00201615,FLMO62:1e-06)100:1e-06)100:3.94081e-06)100:0.000897503,(FLCK216:1e-06,(SCCU3:0.00156544,(BJSB3:1e-06,(TXGR3:1e-06,(MXED8:1e-06,((FLBA140:1e-06,BJSL25:1e-06)100:0.000935566,(CRL0030:1e-06,((CUSV6:0.000841778,CUVN10:1e-06)100:1e-06,(HNDA09:1e-06,(CRL0001:1e-06,BZBB1:1e-06)100:1e-06)100:1e-06)100:0.000840825)100:1e-06)100:0.000941161)100:1e-06)100:1e-06)100:0.000148562)100:1e-06)100:0.000658096)100:0.00127848)100:0.000909783)100:0.0121492)100:0.00121809)100:0.00157404);"
3458,69160000,69260000,69.0,36.0,"(reference:0.00374255,(DO:0.00204516,(DU:0.000950969,EN:0.00154387)100:0.00215981)100:0.00187507,((CH:1e-06,(NI:0.00213204,HE:0.00102656)100:0.0139786)100:0.00386342,(AR:0.00792868,(((FLSF33:0.000651341,FLSF47:1e-06)100:0.00201125,(CUCA4:1e-06,(FLSF54:1e-06,(MXED8:1e-06,(FLMO62:1e-06,(MXSA3017:1e-06,(TXWV2:0.00291122,FLCK18:0.00110105)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00109413)100:0.00222827,((LALC2:1e-06,(FLAB109:1e-06,(FLSA185:1e-06,(FLWO6:1e-06,TXMD3:1e-06)100:1e-06)100:0.00158142)100:0.00068413)100:1e-06,(FLCK216:1e-06,(MXGT4:1e-06,((BJVL19:1e-06,(CRL0030:1e-06,(BJSL25:1e-06,(SCCU3:0.00160444,FLBA140:1e-06)100:0.00145298)100:1e-06)100:1e-06)100:0.000955586,(TXGR3:1e-06,(BJSB3:1e-06,(CRL0001:1e-06,(CUSV6:1e-06,(HNDA09:1e-06,(BZBB1:1e-06,CUVN10:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000851804)100:1e-06)100:1e-06)100:0.00257928)100:0.00172629)100:0.0122641)100:0.00128455)100:0.00161412);"
3459,69180000,69280000,61.0,36.0,"(reference:0.00835976,(CH:1e-06,(NI:0.00237268,HE:0.00127546)100:0.013081)100:0.00413829,(((DU:0.00125613,EN:0.00164943)100:0.00235757,(AR:0.00688153,DO:0.00220117)100:0.00099768)100:0.00320768,((FLSF54:1e-06,((CUCA4:1e-06,MXSA3017:1e-06)100:0.00295191,(FLSF47:0.000927433,(FLCK18:0.000978142,TXWV2:0.00247999)100:1e-06)100:1e-06)100:0.00121482)100:0.00178999,((LALC2:1e-06,(FLAB109:0.000800459,(FLSA185:1e-06,(FLWO6:1e-06,TXMD3:1e-06)100:1e-06)100:0.0014613)100:1e-06)100:0.000647037,(MXED8:1e-06,(FLMO62:1e-06,((SCCU3:0.00166099,FLBA140:1e-06)100:0.000903309,(FLSF33:1e-06,(MXGT4:1e-06,(BJSB3:1e-06,(FLCK216:1e-06,(BJVL19:1e-06,(TXGR3:1e-06,(BJSL25:1e-06,(CUSV6:1e-06,(HNDA09:1e-06,(BZBB1:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00293957)100:1e-06)100:1e-06)100:0.00144892)100:1e-06)100:1e-06)100:1.35909e-05)100:1e-06)100:1e-06)100:1e-06)100:0.00145537)100:0.00225113)100:0.010162)100:0.00123763);"
3460,69200000,69300000,36.0,36.0,"(reference:0.0104102,(CH:1e-06,(NI:0.00170594,HE:0.00185045)100:0.00831041)100:0.00507612,(((DU:1e-06,EN:1e-06)100:0.00429786,(AR:0.00670832,DO:0.00167456)100:0.00133422)100:0.00372469,((CUCA4:1e-06,((FLCK216:1e-06,(FLSF47:1e-06,FLCK18:1e-06)100:0.00236157)100:1e-06,(MXSA3017:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,BZBB1:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00151192)100:1e-06)100:0.00363054,((BJSL25:0.00111918,FLAB109:0.000880481)100:1e-06,((FLWO6:1e-06,TXMD3:1e-06)100:0.00218183,(FLMO62:1e-06,(BJSB3:1e-06,((TXWV2:0.00431602,(SCCU3:1e-06,FLBA140:1e-06)100:0.0012899)100:1.7182e-05,(MXGT4:1e-06,(BJVL19:1e-06,(MXED8:1e-06,(LALC2:1e-06,(FLSF33:1e-06,(FLSA185:1e-06,(TXGR3:1e-06,FLSF54:0.000896802)100:4.81576e-06)100:3.7205e-06)100:1.0083e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1.22742e-06)100:1.71518e-06)100:2.44496e-05)100:1e-06)100:0.000869187)100:0.00849327)100:0.0018398);"
3461,69220000,69320000,33.0,36.0,"(reference:0.0100527,(CH:1e-06,(HE:0.00184268,NI:0.00169538)100:0.00825908)100:0.0050856,(((EN:1e-06,DU:1e-06)100:0.00489991,(DO:0.00154971,AR:0.00723112)100:0.00150118)100:0.00134362,((CUCA4:1e-06,((FLCK18:1e-06,FLSF47:1e-06)100:0.00235349,(FLCK216:1e-06,(MXSA3017:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(HNDA09:1e-06,(BZBB1:1e-06,CUSV6:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00162629)100:1e-06)100:1e-06)100:0.0038935,((FLAB109:0.000928003,(TXWV2:0.00431507,BJSL25:0.00111142)100:2.42063e-06)100:1e-06,((FLWO6:1e-06,TXMD3:1e-06)100:0.0023344,(FLMO62:1e-06,(BJSB3:1e-06,(FLSA185:1e-06,(FLSF33:1e-06,(LALC2:1e-06,(MXED8:1e-06,((SCCU3:1e-06,FLBA140:1e-06)100:0.0014208,(MXGT4:1e-06,(BJVL19:1e-06,(FLSF54:0.000943951,TXGR3:1e-06)100:4.02994e-06)100:1.14726e-06)100:2.61225e-06)100:1.0007e-06)100:1e-06)100:1e-06)100:1e-06)100:1.22832e-06)100:1.65098e-06)100:1.8994e-05)100:1e-06)100:0.000916058)100:0.0078825)100:0.00183921);"
3462,69240000,69340000,23.0,36.0,"(reference:0.0139789,(NI:1e-06,(CH:1e-06,HE:0.0096438)100:0.00577748)100:0.0112945,((DO:1e-06,(DU:0.00380741,(EN:1e-06,AR:1e-06)100:1e-06)100:0.0115209)100:1e-06,((CUCA4:1e-06,(BZBB1:1e-06,(MXSA3017:1e-06,(CRL0030:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,(FLCK216:1e-06,(HNDA09:1e-06,(FLCK18:1e-06,FLSF47:1e-06)100:0.00286811)100:0.000164522)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0025899)100:0.00291918,(FLSF33:1e-06,(FLMO62:1e-06,(FLSA185:1e-06,((BJVL19:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,(CUSV6:1e-06,(TXGR3:1e-06,(FLAB109:0.00183773,TXWV2:0.00665421)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(FLSF54:1e-06,(BJSB3:1e-06,((TXMD3:1e-06,LALC2:1e-06)100:1e-06,(MXED8:1e-06,(FLWO6:1e-06,(SCCU3:1e-06,FLBA140:1e-06)100:0.00196727)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0012974)100:1e-06)100:1e-06)100:5.8799e-05)100:0.00750068)100:0.00497995);"
3463,69260000,69360000,9.0,35.0,"(CH:0.0170274,reference:0.0218345,((DU:0.00591549,(AR:1e-06,EN:1e-06)100:1e-06)100:0.00591424,((HE:1e-06,(NI:1e-06,(CUCA4:1e-06,(CRL0001:1e-06,((CRL0030:1e-06,CUVN10:1e-06)100:1e-06,(MXSA3017:1e-06,(BZBB1:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00223717,(FLMO62:1e-06,(FLSF33:1e-06,(FLSA185:1e-06,(FLCK216:1e-06,(FLCK18:1e-06,((BJSB3:1e-06,(FLSF54:1e-06,(FLBA140:1e-06,(LALC2:1e-06,(TXMD3:1e-06,(FLWO6:1e-06,(MXED8:1e-06,FLSF47:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,(SCCU3:1e-06,(MXGT4:1e-06,(CUSV6:1e-06,(TXGR3:1e-06,(FLAB109:0.00268291,TXWV2:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00347128)100:1e-06)100:0.00975666);"
3464,69280000,69380000,3.0,15.0,
3465,69300000,69400000,3.0,7.0,
3466,69320000,69420000,10.0,10.0,"(reference:1e-06,(CH:0.0352683,(CRL0001:1e-06,BJVL19:1e-06)100:0.0415544)100:0.00571022,((HE:0.0028546,NI:1e-06)100:0.0179876,(DO:0.00273623,(CRL0030:1e-06,(BJSL25:1e-06,FLBA140:1e-06)100:1e-06)100:0.0363632)100:6.68716e-05)100:0.00287052);"
3467,69340000,69440000,7.0,10.0,"(CH:0.0308419,reference:1e-06,(DO:0.00289343,((NI:1e-06,HE:0.00284081)100:0.0160766,(DU:0.0108129,(FLCK216:0.0103065,(CRL0030:1e-06,(BJSL25:1e-06,FLBA140:1e-06)100:1e-06)100:0.0300814)100:0.000506432)100:1e-06)100:0.00449314)100:0.00317883);"
3468,69360000,69460000,15.0,30.0,"(DO:0.00464737,reference:1e-06,((HE:0.00259185,NI:1e-06)100:0.0166689,(DU:0.00550488,(FLWO6:1e-06,((FLCK216:1e-06,(FLAB109:1e-06,(BJSL25:1e-06,(TXGR3:1e-06,(MXED8:1e-06,(BJSB3:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00288647)100:1e-06)100:1e-06,(((FLSF33:1e-06,(FLSF54:1e-06,FLBA140:1e-06)100:0.00614497)100:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,FLMO62:1e-06)100:1e-06)100:1e-06)100:0.0124272,(FLSF47:1e-06,(CUSV6:1e-06,(FLCK18:1e-06,(TXMD3:1e-06,(EN:1e-06,(MXGT4:1e-06,(CUCA4:0.0133157,(AR:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,CH:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00423575)100:1e-06)100:1e-06)100:0.00427116)100:1e-06)100:1e-06)100:0.0132899)100:1e-06)100:0.00540268);"
3469,69380000,69480000,29.0,34.0,"(AR:1e-06,reference:0.0031778,(CUCA4:0.00416586,(((HE:0.00221341,NI:0.000834624)100:0.0252811,(DU:1e-06,DO:1e-06)100:0.0029001)100:0.0014392,((FLCK216:1e-06,(FLWO6:1e-06,(FLAB109:0.00244004,((TXGR3:1e-06,BJSL25:1e-06)100:1e-06,(BJSB3:1e-06,(MXED8:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:0.00216632)100:1e-06)100:1e-06)100:1e-06,((CH:0.00547625,CUVN10:1e-06)100:1e-06,((EN:1e-06,HNDA09:0.00916089)100:1e-06,(MXGT4:1e-06,(TXMD3:1e-06,(FLSF47:1e-06,(CUSV6:1e-06,(FLCK18:1e-06,(FLSA185:1e-06,((SCCU3:1e-06,BZBB1:1e-06)100:1e-06,(FLMO62:1e-06,(CRL0030:1e-06,(CRL0001:0.00218604,(FLSF33:1e-06,(LALC2:1e-06,(FLSF54:1e-06,FLBA140:1e-06)100:0.00231591)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000402722)100:1e-06)100:1e-06)100:1e-06)100:0.00166147)100:1e-06)100:0.00776622)100:0.00529207)100:0.0124018)100:1e-06)100:1e-06);"
